-0.1881667501880381, 519.9732210538255
-0.15779031420610218, 438.04948201394745
-0.12740710161262048, 320.04028649221846
-0.10115283722492369, 142.41694157986376
-0.08039588963764138, -157.01223471958792
-0.06932183362620409, -336.3249084344229
-0.030454852832261348, -1537.8730810193001
-0.008324820495016982, -1800.2241024684326
0.012348286147777499, -1653.2002493700802
0.023343170491955167, -1410.923794927743
0.03156805381619687, -1115.9008061234208
0.03979148210222383, -813.1297388252474
0.047739258994756284, -512.2658908486369
0.05348831644829111, -261.22814764786835
0.0592445461209648, -48.38247136140399
0.06445415599118093, 135.71187365249307
0.09881102707384049, 904.2345684551576
0.11949690854515727, 983.2324596721828
0.16782312329884186, 852.5445902514252
0.1912953215507761, 791.9145214778646
-0.05855590966724922, -689.7810218978098
-0.04533360748432197, -1098.5401459854006
0.07268153935780142, 470.80291970803
0.08483191117507982, 770.0729927007305
