-0.18533266134854992, 125.95904757631706
-0.16052097468481474, 281.30763436111965
-0.12745252322514422, 561.910373181382
-0.09846763695140681, 541.2343818998888
-0.07771776228889732, 279.46853001532645
-0.06524504040034607, 1.0145090670853278
-0.04720476028665466, -529.6692671579021
-0.04025722143338761, -781.5414188118548
-0.029165465121908707, -1055.1081902485903
-0.01669547422816059, -1319.0196638699117
0.08924112372148763, 422.6887809439704
0.115439732897468, 541.4294384214122
0.14270085066076132, 513.8777047562153
0.17617575490830684, 467.307960242475
-0.00018916418217324038, -1492.7007299270072
0.019471573969363665, -1186.1313868613133
0.039099414002261856, -704.379562043795
0.051220999965731207, -251.82481751824798
0.06898735478564832, 142.33576642335856
